Course CRN Meeting Time,Day,Time,Building,Room,Comments
COMM 100 - 40441 - 8:00 AM (MWF),Wed Dec 7,8:00 - 10:00 am,2TH,208,
COMM 100 - 38966 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2TH,215,
COMM 100 - 36320 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2TH,215,
COMM 100 - 38965 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2BSB,285,
COMM 100 - 28146 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BSB,285,
COMM 101 - 10533 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,4105,
COMM 102 - 24486 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,4105,
COMM 103 - 39383 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2BSB,4105,
COMM 103 - 24487 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,4105,
COMM 140 - 26871 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BSB,285,
COMM 140 - 26870 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BSB,285,
COMM 200 - 10539 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,4105,
COMM 201 - 10541 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,389,
COMM 204 - 34719 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,101,
COMM 207 - 34701 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,1169,
COMM 301 - 10544 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,285,
COMM 301 - 27087 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,285,
COMM 303 - 30896 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,1169,
COMM 309 - 39393 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2BSB,1169,
COMM 315 - 28139 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,285,
COMM 323 - 32343 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,285,
COMM 330 - 39394 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,1169,
COMM 394 - 40160 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,308,
COMM 490 - 10569 - 2:00 PM (T),Wed Dec 7,3:30 - 5:30 pm,2BSB,165,
COMM 491 - 21228 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,2BSB,1169,
COMM 494 - 40159 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCA,A006,
COMM 494 - 40158 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCA,A006,
COMM 500 - 10572 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2BSB,1169,
COMM 502 - 10573 - 11:00 AM (F),Thu Dec 8,10:30 - 12:30 pm,2BSB,1169,
COMM 508 - 32344 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,,,
COMM 567 - 39441 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2BSB,1169,
COMM 594 - 40345 - 11:00 AM (W),Thu Dec 8,10:30 - 12:30 pm,2BSB,1155,
CS 107 - 10634 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCF,F003,
CS 109 - 36425 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,",",LC D1,
CS 111 - 34656 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LC,A1,
CS 111 - 40307 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2TH,120,
CS 111 - 40304 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2TH,120,
CS 141 - 34657 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LCB,B101 ,
CS 151 - 34858 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BSB,145,
CS 201 - 10641 - 12:00 PM (F),Mon Dec 5,10:30 - 12:30 pm,2BSB,311,
CS 251 - ALL,Tue Dec 6,6:00 - 8:00 pm,2BSB,250,Combined Section Final
CS 261 - 36391 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCF,F001,
CS 301 - 10647 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCF,F003,
CS 341 - 36202 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LCC,"C003, LC C4",
CS 342 - 37162 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LCF,F004,
CS 361 - 36535 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SES,230,
CS 377 - 39429 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2TH,216,
CS 377 - 38340 - 1:00 PM (MW),Mon Dec 5,1:00 - 3:00 pm,2TH,215,
CS 385 - 10654 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCF,F004,
CS 401 - 39067 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SES,230,
CS 401 - 39068 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SES,230,
CS 401 - 35218 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BSB,140,
CS 401 - 20262 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BH,208,
CS 401 - 35219 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BSB,140,
CS 401 - 10669 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BH,208,
CS 411 - 20266 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2GH,205,
CS 411 - 10672 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2GH,205,
CS 412 - 38993 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,145,
CS 412 - 38992 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,145,
CS 424 - 33484 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2ERF,2068,
CS 424 - 33485 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2ERF,2068,
CS 425 - 38721 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCA,A005,
CS 425 - 38706 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCA,A005,
CS 440 - 38985 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,LC,E101,
CS 440 - 38984 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,LC,E101,
CS 441 - 39827 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BH,208,
CS 441 - 39826 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BH,208,
CS 450 - 20271 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BH,209,
CS 450 - 10677 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BH,209,
CS 466 - 28473 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,305,
CS 466 - 28472 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,305,
CS 474 - 38902 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SES,230,
CS 474 - 38903 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SES,230,
CS 478 - 40311 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCC,C004,
CS 478 - 40313 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCC,C004,
CS 480 - 13947 - 5:00 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2LCC,C001,
CS 480 - 10682 - 5:00 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2LCC,C001,
CS 487 - 28124 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SES,138,
CS 487 - 28125 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SES,138,
CS 491 - 27041 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BSB,311,
CS 491 - 26942 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BSB,311,
CS 526 - 38727 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2ERF,2068,
CS 545 - 34999 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BH,317,
CS 553 - 39828 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCA,A005,
CS 559 - 25622 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2ERF,1033,
CS 565 - 28478 - 6:00 PM (TR),Tue Dec 6,6:00 - 8:00 pm,2LCA,A005,
CS 566 - 33741 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCA,A005,
CS 583 - 30286 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCA,A003,
CS 584 - 33487 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCA,A002,
CS 586 - 22888 - 12:30 PM (TR),Thu Dec 8,1:00 - 13:00 pm,2LH,101,
CS 587 - 38056 - 6:00 PM (MW),Tue Dec 6,6:00 - 8:00 pm,2BH,B6,
CS 594 - 40393 - 3:00 PM (MW),Mon Dec 5,3:30 - 5:30 pm,2BSB,367,
CST 150 - 30191 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,208,
DHD 101 - 36388 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2LCD,D002,
DHD 102 - 36574 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2LCD,D002,
DHD 204 - 39901 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCD,D004,
DHD 445 - 38577 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2SH,120,
DHD 445 - 38578 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2SH,120,
EAES 101 - 13437 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LCB,B101 ,
EAES 230 - 32194 - 9:00 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2SEL,1280,
EAES 290 - 32195 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2SEL,1280,
EAES 360 - 39240 - 2:00 PM (WF),Wed Dec 7,1:00 - 3:00 pm,2SEL,1280,
EAES 444 - 31607 - 12:00 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SES,205B,
EAES 444 - 34602 - 12:00 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SES,205B,
EAES 595 - 13525 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2SES,130,
ECE 115 - 24351 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LCE,E101,
ECE 210 - 11006 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCE,E101,
ECE 225 - 11019 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LCC,C001,
ECE 265 - 24352 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LCE,E101,
ECE 267 - 11029 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BSB,145,
ECE 310 - 11031 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LC,D2,
ECE 311 - 11037 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LH,120,
ECE 317 - 11043 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2GH,205,
ECE 322 - 11050 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SES,230,
ECE 333 - 11054 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2TH,207,
ECE 340 - 11067 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LCD,D004,
ECE 341 - 11068 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BH,308,
ECE 342 - 11080 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2LH,210,
ECE 346 - 11090 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BH,305,
ECE 347 - 11091 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LH,312,
ECE 350 - 11103 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LH,120,
ECE 366 - 22891 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LC,C1,
ECE 367 - 11130 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2GH,205,
ECE 396 - 29320 - 2:00 PM (W),Wed Dec 7,1:00 - 3:00 pm,,,
ECE 410 - 11153 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LCC,C001,
ECE 410 - 20234 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LCC,C001,
ECE 410 - 39398 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LCC,C001,
ECE 415 - 39399 - 5:30 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2SES,230,
ECE 415 - 20235 - 5:30 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2SES,230,
ECE 415 - 11155 - 5:30 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2SES,230,
ECE 417 - 39402 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2SES,130,
ECE 417 - 24843 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2SES,130,
ECE 417 - 24842 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2SES,130,
ECE 421 - 27639 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2GH,205,
ECE 421 - 30895 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2GH,205,
ECE 427 - 20244 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2TH,216,
ECE 427 - 11167 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2TH,216,
ECE 431 - 11173 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BH,308,
ECE 431 - 24851 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BH,308,
ECE 432 - 20277 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,305,
ECE 432 - 11176 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,305,
ECE 434 - 22900 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,335,
ECE 434 - 22898 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,335,
ECE 440 - 35565 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCA,A007,
ECE 440 - 35566 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCA,A007,
ECE 445 - 22903 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LCA,A003,
ECE 445 - 11182 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LCA,A003,
ECE 451 - 24861 - 5:00 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2BH,308,
ECE 451 - 24862 - 5:00 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2BH,308,
ECE 452 - 39028 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2BH,208,
ECE 458 - 22904 - 5:30 PM (M),Fri Dec 9,3:30 - 5:30 pm,2GH,205,
ECE 458 - 21538 - 5:30 PM (M),Fri Dec 9,3:30 - 5:30 pm,2GH,205,
ECE 465 - 20294 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SES,138,
ECE 465 - 11185 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SES,138,
ECE 466 - 22905 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LC,F3,
ECE 467 - 11194 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SES,238,
ECE 467 - 22912 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SES,238,
ECE 516 - 22928 - 5:30 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2TH,215,
ECE 517 - 25553 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2TH,216,
ECE 522 - 31673 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,207,
ECE 533 - 11211 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LC,F4,
ECE 540 - 26041 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SES,170,
ECE 552 - 31678 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,311,
ECE 559 - 25621 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2ERF,1033,
ECE 565 - 11219 - 6:00 PM (TR),Tue Dec 6,4:00 - 9:00 pm,2LCA,A005,
ECE 566 - 33742 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCA,A005,
ECE 572 - 20840 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SES,230,
ECE 594 - 36706 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LC,A002,
ECON 111 - 37376 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BSB,140,
ECON 120 - 10745 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,145,
ECON 120 - 10743 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LCB,B101 ,
ECON 120 - 37448 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SES,250,
ECON 121 - 10752 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCB,B101 ,
ECON 121 - 10751 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BSB,140,
ECON 121 - 37450 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LCA,A001,
ECON 212 - 39333 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SH,303,
ECON 214 - 38186 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,381,
ECON 215 - 36970 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BH,305,
ECON 220 - 36654 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LCA,A002,
ECON 220 - 35410 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LCA,A005,
ECON 220 - 36975 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BH,317,
ECON 221 - 10837 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SH,320,
ECON 221 - 10840 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,317,
ECON 270 - 24439 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BH,317,
ECON 300 - 36377 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BH,309,
ECON 300 - 36378 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,210,
ECON 300 - 36360 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2BH,309,
ECON 311 - 37505 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2LCB,B101 ,
ECON 322 - 38187 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,210,
ECON 329 - 36976 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2SH,320,
ECON 331 - 26211 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,210,
ECON 333 - 10848 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,317,
ECON 334 - 35413 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BH,305,
ECON 342 - 38190 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BSB,365,
ECON 353 - 35480 - 3:30 PM (MW),Mon Dec 5,8:00 - 10:00 am,2BSB,381,
ECON 509 - 40405 - 3:30 PM (MW),Mon Dec 5,8:00 - 10:00 am,2BSB,369,
ECON 511 - 33169 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,389,
ECON 514 - 36972 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2BSB,369,
ECON 520 - 38991 - 12:30 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2BSB,369,
ECON 520 - 10919 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2BH,309,
ECON 520 - 37940 - 1:00 PM (S),Sat Dec 10,1:00 - 3:00 pm,2DH,220,
ECON 531 - 35016 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,211,
ECON 534 - 10923 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2BSB,381,
ECON 539 - 34904 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,211,
ECON 575 - 34302 - 3:30 PM (MF),Mon Dec 5,8:00 - 10:00 am,2LH,308,
ECON 594 - 37148 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2GH,204,
ED 100 - 36762 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,315,
ED 100 - 33201 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,331,
ED 100 - 40563 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,389,
ED 135 - 28643 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2ETMSW,2433,
ED 151 - 32546 - 10:00 AM (TR),Mon Dec 5,3:30 - 5:30 pm,2LH,101,
ED 151 - 32545 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2ETMSW,2417,
ED 151 - 32547 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2ETMSW,2419,
ED 194 - 36145 - 9:00 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2ETMSW,2235,
ED 200 - 28633 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,281,
ED 200 - 28632 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2ETMSW,3427,
ED 205 - 36605 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,367,
ED 205 - 32615 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,315,
ED 210 - 21506 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,140,
ED 258 - 39325 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,369,
ED 307 - 38622 - 1:00 PM (W),Mon Dec 5,1:00 - 3:00 pm,2ETMSW,2417,
ED 307 - 39766 - 1:00 PM (M),Mon Dec 5,1:00 - 3:00 pm,2ETMSW,2219,
ED 330 - 28634 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2LH,103,
ED 330 - 30884 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,,,
ED 350 - 20732 - 9:00 AM (M),Tue Dec 6,10:30 - 12:30 pm,2ETMSW,2219,
ED 350 - 22589 - 1:00 PM (M),Mon Dec 5,1:00 - 3:00 pm,2ETMSW,2235,
ED 402 - 28955 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2BH,208,
ED 416 - 38638 - 1:00 PM (M),Mon Dec 5,1:00 - 3:00 pm,2ETMSW,2419,
ED 416 - 38637 - 1:00 PM (M),Mon Dec 5,1:00 - 3:00 pm,,,
ED 421 - 23056 - 2:00 PM (T),Wed Dec 7,3:30 - 5:30 pm,2ETMSW,2419,
ED 424 - 36645 - 4:30 PM (M),Tue Dec 6,3:30 - 5:30 pm,2BSB,1075,
ED 424 - 36646 - 4:30 PM (M),Tue Dec 6,3:30 - 5:30 pm,2BSB,1075,
ED 432 - 28641 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2BSB,161,
ED 445 - 11898 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2LCA,A006,
ED 461 - 11901 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2LCA,A006,
ED 470 - 30461 - 4:00 PM (M),Tue Dec 6,3:30 - 5:30 pm,2ETMSW,2235,
ED 472 - 12073 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2ETMSW,2233,
ED 502 - 12091 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2LCA,A004,
ED 503 - 12093 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2ETMSW,2219,
ED 504 - 36444 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,2BSB,211,
ED 505 - 35439 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2LH,300,
ED 506 - 39326 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,,,
EDPS 505 - 37274 - 5:00 PM (T),Thu Dec 8,3:30 - 5:30 pm,,,
EDPS 549 - 40148 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2TH,208,
EDPS 558 - 35443 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2BSB,133,
EDPS 579 - 33206 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2SH,116,
EDPS 586 - 36725 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2LH,100,
EDPS 586 - 28384 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2SH,104,
EDPS 588 - 28385 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2SH,116,
EDPS 594 - 40401 - 5:00 PM (R),Thu Dec 8,3:30 - 5:30 pm,2ETMSW,3312,
EDPS 594 - 39758 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2BSB,281,
EDPS 594 - 37969 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,,,
ENER 424 - 30354 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2ERF,1023,
ENER 501 - 30355 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2SES,138,
ENER 553 - 29582 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2ERF,1023,
ENER 554 - 33083 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2ERF,1023,
ENGL 071 - 30512 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2SH,120,
ENGL 071 - 30515 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2SH,120,
ENGL 071 - 30509 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2SH,100,
ENGL 071 - 33385 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2GH,106,
ENGL 101 - 22330 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2SH,104,
ENGL 101 - 25644 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2LH,104,
ENGL 102 - 11104 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,2SH,303,
ENGL 103 - 22349 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2LH,202,
ENGL 103 - 20645 - 2:00 PM (T),Tue Dec 6,10:30 - 12:30 pm,2SH,104,
